0.0-0.1,0.1-0.2,0.2-0.3,0.3-0.4,0.4-0.5,0.5-0.6,0.6-0.7,0.7-0.8,0.8-0.9,0.9-1.0,task_id,round_number
1,0,0,0,0,0,0,0,0,0,5107,1
1,0,0,0,0,0,0,0,0,0,6782,1
1,0,0,0,0,0,0,0,0,0,857,1
1,0,0,0,0,0,0,0,0,0,1795,1
1,0,0,0,0,0,0,0,0,0,8076,1
1,0,0,0,0,0,0,0,0,0,605,1
1,0,0,0,0,0,0,0,0,0,2128,1
1,0,0,0,0,0,0,0,0,0,6588,1
1,0,0,0,0,0,0,0,0,0,2914,1
1,0,0,0,0,0,0,0,0,0,1759,1
1,0,0,0,0,0,0,0,0,0,7465,1
1,0,0,0,0,0,0,0,0,0,1792,1
1,0,0,0,0,0,0,0,0,0,5564,1
1,0,0,0,0,0,0,0,0,0,3693,1
1,0,0,0,0,0,0,0,0,0,8875,1
1,0,0,0,0,0,0,0,0,0,2587,1
1,0,0,0,0,0,0,0,0,0,3455,1
1,0,0,0,0,0,0,0,0,0,8881,1
1,0,0,0,0,0,0,0,0,0,1766,1
1,0,0,0,0,0,0,0,0,0,3203,1
1,0,0,0,0,0,0,0,0,0,4086,1
1,0,0,0,0,0,0,0,0,0,3091,1
1,0,0,0,0,0,0,0,0,0,2143,1
1,0,0,0,0,0,0,0,0,0,8821,1
1,0,0,0,0,0,0,0,0,0,2527,1
1,0,0,0,0,0,0,0,0,0,5530,1
1,0,0,0,0,0,0,0,0,0,3401,1
1,0,0,0,0,0,0,0,0,0,1958,1
1,0,0,0,0,0,0,0,0,0,1732,1
1,0,0,0,0,0,0,0,0,0,3065,1
1,0,0,0,0,0,0,0,0,0,7258,1
1,0,0,0,0,0,0,0,0,0,2518,1
1,0,0,0,0,0,0,0,0,0,463,1
1,0,0,0,0,0,0,0,0,0,6984,1
1,0,0,0,0,0,0,0,0,0,3892,1
1,0,0,0,0,0,0,0,0,0,2940,1
1,0,0,0,0,0,0,0,0,0,5359,1
1,0,0,0,0,0,0,0,0,0,8680,1
1,0,0,0,0,0,0,0,0,0,497,1
1,0,0,0,0,0,0,0,0,0,4247,1
1,0,0,0,0,0,0,0,0,0,4075,1
1,0,0,0,0,0,0,0,0,0,1163,1
1,0,0,0,0,0,0,0,0,0,6174,1
1,0,0,0,0,0,0,0,0,0,669,1
1,0,0,0,0,0,0,0,0,0,8228,1
1,0,0,0,0,0,0,0,0,0,6180,1
1,0,0,0,0,0,0,0,0,0,2520,1
1,0,0,0,0,0,0,0,0,0,5361,1
1,0,0,0,0,0,0,0,0,0,3096,1
1,0,0,0,0,0,0,0,0,0,4081,1
1,0,0,0,0,0,0,0,0,0,3439,1
1,0,0,0,0,0,0,0,0,0,5198,1
1,0,0,0,0,0,0,0,0,0,8687,1
1,0,0,0,0,0,0,0,0,0,4882,1
1,0,0,0,0,0,0,0,0,0,2349,1
1,0,0,0,0,0,0,0,0,0,3895,1
1,0,0,0,0,0,0,0,0,0,8441,1
1,0,0,0,0,0,0,0,0,0,7851,1
1,0,0,0,0,0,0,0,0,0,6370,1
1,0,0,0,0,0,0,0,0,0,9338,1
1,0,0,0,0,0,0,0,0,0,7090,1
1,0,0,0,0,0,0,0,0,0,3430,1
1,0,0,0,0,0,0,0,0,0,4271,1
1,0,0,0,0,0,0,0,0,0,1531,1
1,0,0,0,0,0,0,0,0,0,8448,1
1,0,0,0,0,0,0,0,0,0,5357,1
1,0,0,0,0,0,0,0,0,0,7632,1
1,0,0,0,0,0,0,0,0,0,5501,1
1,0,0,0,0,0,0,0,0,0,8810,1
1,0,0,0,0,0,0,0,0,0,7064,1
1,0,0,0,0,0,0,0,0,0,2516,1
1,0,0,0,0,0,0,0,0,0,5992,1
1,0,0,0,0,0,0,0,0,0,6519,1
1,0,0,0,0,0,0,0,0,0,9135,1
1,0,0,0,0,0,0,0,0,0,9307,1
1,0,0,0,0,0,0,0,0,0,4088,1
1,0,0,0,0,0,0,0,0,0,2971,1
1,0,0,0,0,0,0,0,0,0,2511,1
1,0,0,0,0,0,0,0,0,0,1394,1
1,0,0,0,0,0,0,0,0,0,5734,1
1,0,0,0,0,0,0,0,0,0,5506,1
1,0,0,0,0,0,0,0,0,0,6383,1
1,0,0,0,0,0,0,0,0,0,8219,1
1,0,0,0,0,0,0,0,0,0,2949,1
1,0,0,0,0,0,0,0,0,0,832,1
1,0,0,0,0,0,0,0,0,0,7407,1
1,0,0,0,0,0,0,0,0,0,5350,1
1,0,0,0,0,0,0,0,0,0,4878,1
1,0,0,0,0,0,0,0,0,0,4044,1
1,0,0,0,0,0,0,0,0,0,4276,1
1,0,0,0,0,0,0,0,0,0,8470,1
1,0,0,0,0,0,0,0,0,0,2378,1
1,0,0,0,0,0,0,0,0,0,9300,1
1,0,0,0,0,0,0,0,0,0,6946,1
1,0,0,0,0,0,0,0,0,0,4249,1
1,0,0,0,0,0,0,0,0,0,604,1
1,0,0,0,0,0,0,0,0,0,8245,1
1,0,0,0,0,0,0,0,0,0,7803,1
1,0,0,0,0,0,0,0,0,0,2129,1
1,0,0,0,0,0,0,0,0,0,8880,1
1,0,0,0,0,0,0,0,0,0,4443,1
1,0,0,0,0,0,0,0,0,0,5101,1
1,0,0,0,0,0,0,0,0,0,2116,1
1,0,0,0,0,0,0,0,0,0,409,1
1,0,0,0,0,0,0,0,0,0,8048,1
1,0,0,0,0,0,0,0,0,0,4685,1
1,0,0,0,0,0,0,0,0,0,5565,1
1,0,0,0,0,0,0,0,0,0,7232,1
1,0,0,0,0,0,0,0,0,0,5139,1
1,0,0,0,0,0,0,0,0,0,869,1
1,0,0,0,0,0,0,0,0,0,8414,1
1,0,0,0,0,0,0,0,0,0,3498,1
1,0,0,0,0,0,0,0,0,0,7804,1
1,0,0,0,0,0,0,0,0,0,9390,1
1,0,0,0,0,0,0,0,0,0,8242,1
1,0,0,0,0,0,0,0,0,0,1935,1
1,0,0,0,0,0,0,0,0,0,293,1
1,0,0,0,0,0,0,0,0,0,3834,1
1,0,0,0,0,0,0,0,0,0,3008,1
1,0,0,0,0,0,0,0,0,0,8873,1
1,0,0,0,0,0,0,0,0,0,2575,1
1,0,0,0,0,0,0,0,0,0,2111,1
1,0,0,0,0,0,0,0,0,0,1794,1
1,0,0,0,0,0,0,0,0,0,8619,1
1,0,0,0,0,0,0,0,0,0,3205,1
1,0,0,0,0,0,0,0,0,0,3661,1
1,0,0,0,0,0,0,0,0,0,8289,1
1,0,0,0,0,0,0,0,0,0,9194,1
1,0,0,0,0,0,0,0,0,0,1769,1
1,0,0,0,0,0,0,0,0,0,6914,1
1,0,0,0,0,0,0,0,0,0,6587,1
1,0,0,0,0,0,0,0,0,0,7455,1
1,0,0,0,0,0,0,0,0,0,5130,1
1,0,0,0,0,0,0,0,0,0,2771,1
1,0,0,0,0,0,0,0,0,0,8079,1
1,0,0,0,0,0,0,0,0,0,3657,1
1,0,0,0,0,0,0,0,0,0,4472,1
1,0,0,0,0,0,0,0,0,0,6573,1
1,0,0,0,0,0,0,0,0,0,8287,1
1,0,0,0,0,0,0,0,0,0,6913,1
1,0,0,0,0,0,0,0,0,0,2923,1
1,0,0,0,0,0,0,0,0,0,8425,1
1,0,0,0,0,0,0,0,0,0,5108,1
1,0,0,0,0,0,0,0,0,0,2749,1
1,0,0,0,0,0,0,0,0,0,8041,1
1,0,0,0,0,0,0,0,0,0,1563,1
1,0,0,0,0,0,0,0,0,0,4011,1
1,0,0,0,0,0,0,0,0,0,4223,1
1,0,0,0,0,0,0,0,0,0,6322,1
1,0,0,0,0,0,0,0,0,0,2544,1
1,0,0,0,0,0,0,0,0,0,7204,1
1,0,0,0,0,0,0,0,0,0,867,1
1,0,0,0,0,0,0,0,0,0,6520,1
1,0,0,0,0,0,0,0,0,0,5197,1
1,0,0,0,0,0,0,0,0,0,1537,1
1,0,0,0,0,0,0,0,0,0,6144,1
1,0,0,0,0,0,0,0,0,0,5351,1
1,0,0,0,0,0,0,0,0,0,5163,1
1,0,0,0,0,0,0,0,0,0,4846,1
1,0,0,0,0,0,0,0,0,0,2983,1
1,0,0,0,0,0,0,0,0,0,8643,1
1,0,0,0,0,0,0,0,0,0,454,1
1,0,0,0,0,0,0,0,0,0,5538,1
1,0,0,0,0,0,0,0,0,0,1198,1
1,0,0,0,0,0,0,0,0,0,7633,1
1,0,0,0,0,0,0,0,0,0,834,1
1,0,0,0,0,0,0,0,0,0,2517,1
1,0,0,0,0,0,0,0,0,0,5732,1
1,0,0,0,0,0,0,0,0,0,4614,1
1,0,0,0,0,0,0,0,0,0,1154,1
1,0,0,0,0,0,0,0,0,0,4042,1
1,0,0,0,0,0,0,0,0,0,8644,1
1,0,0,0,0,0,0,0,0,0,6518,1
1,0,0,0,0,0,0,0,0,0,3856,1
1,0,0,0,0,0,0,0,0,0,9306,1
1,0,0,0,0,0,0,0,0,0,4419,1
1,0,0,0,0,0,0,0,0,0,6181,1
1,0,0,0,0,0,0,0,0,0,1196,1
1,0,0,0,0,0,0,0,0,0,5152,1
1,0,0,0,0,0,0,0,0,0,4848,1
1,0,0,0,0,0,0,0,0,0,4246,1
1,0,0,0,0,0,0,0,0,0,1350,1
1,0,0,0,0,0,0,0,0,0,8440,1
1,0,0,0,0,0,0,0,0,0,8672,1
1,0,0,0,0,0,0,0,0,0,8216,1
1,0,0,0,0,0,0,0,0,0,8024,1
1,0,0,0,0,0,0,0,0,0,6378,1
1,0,0,0,0,0,0,0,0,0,3438,1
1,0,0,0,0,0,0,0,0,0,3860,1
1,0,0,0,0,0,0,0,0,0,5199,1
1,0,0,0,0,0,0,0,0,0,4417,1
1,0,0,0,0,0,0,0,0,0,3064,1
1,0,0,0,0,0,0,0,0,0,5969,1
1,0,0,0,0,0,0,0,0,0,5703,1
1,0,0,0,0,0,0,0,0,0,8820,1
1,0,0,0,0,0,0,0,0,0,4428,1
1,0,0,0,0,0,0,0,0,0,1966,1
1,0,0,0,0,0,0,0,0,0,462,1
1,0,0,0,0,0,0,0,0,0,7857,1
1,0,0,0,0,0,0,0,0,0,4884,1
1,0,0,0,0,0,0,0,0,0,8675,1
1,0,0,0,0,0,0,0,0,0,234,1
1,0,0,0,0,0,0,0,0,0,5358,1
1,0,0,0,0,0,0,0,0,0,8707,1
1,0,0,0,0,0,0,0,0,0,948,1
1,0,0,0,0,0,0,0,0,0,510,1
1,0,0,0,0,0,0,0,0,0,9077,1
1,0,0,0,0,0,0,0,0,0,6803,1
1,0,0,0,0,0,0,0,0,0,1028,1
1,0,0,0,0,0,0,0,0,0,4902,1
1,0,0,0,0,0,0,0,0,0,3129,1
1,0,0,0,0,0,0,0,0,0,9413,1
1,0,0,0,0,0,0,0,0,0,8952,1
1,0,0,0,0,0,0,0,0,0,5215,1
1,0,0,0,0,0,0,0,0,0,7542,1
1,0,0,0,0,0,0,0,0,0,6490,1
1,0,0,0,0,0,0,0,0,0,2030,1
1,0,0,0,0,0,0,0,0,0,8738,1
1,0,0,0,0,0,0,0,0,0,4333,1
1,0,0,0,0,0,0,0,0,0,6464,1
1,0,0,0,0,0,0,0,0,0,1473,1
1,0,0,0,0,0,0,0,0,0,6232,1
1,0,0,0,0,0,0,0,0,0,2692,1
1,0,0,0,0,0,0,0,0,0,3740,1
1,0,0,0,0,0,0,0,0,0,4565,1
1,0,0,0,0,0,0,0,0,0,1225,1
1,0,0,0,0,0,0,0,0,0,4757,1
1,0,0,0,0,0,0,0,0,0,5685,1
1,0,0,0,0,0,0,0,0,0,9048,1
1,0,0,0,0,0,0,0,0,0,20,1
1,0,0,0,0,0,0,0,0,0,3778,1
1,0,0,0,0,0,0,0,0,0,6804,1
1,0,0,0,0,0,0,0,0,0,18,1
1,0,0,0,0,0,0,0,0,0,9070,1
1,0,0,0,0,0,0,0,0,0,725,1
1,0,0,0,0,0,0,0,0,0,9084,1
1,0,0,0,0,0,0,0,0,0,2834,1
1,0,0,0,0,0,0,0,0,0,173,1
1,0,0,0,0,0,0,0,0,0,5823,1
1,0,0,0,0,0,0,0,0,0,5682,1
1,0,0,0,0,0,0,0,0,0,1010,1
1,0,0,0,0,0,0,0,0,0,6651,1
1,0,0,0,0,0,0,0,0,0,9,1
1,0,0,0,0,0,0,0,0,0,6463,1
1,0,0,0,0,0,0,0,0,0,1480,1
1,0,0,0,0,0,0,0,0,0,2037,1
1,0,0,0,0,0,0,0,0,0,8169,1
1,0,0,0,0,0,0,0,0,0,1019,1
1,0,0,0,0,0,0,0,0,0,145,1
1,0,0,0,0,0,0,0,0,0,5815,1
1,0,0,0,0,0,0,0,0,0,1489,1
1,0,0,0,0,0,0,0,0,0,713,1
1,0,0,0,0,0,0,0,0,0,4130,1
1,0,0,0,0,0,0,0,0,0,6667,1
1,0,0,0,0,0,0,0,0,0,4302,1
1,0,0,0,0,0,0,0,0,0,3543,1
1,0,0,0,0,0,0,0,0,0,11,1
1,0,0,0,0,0,0,0,0,0,8399,1
1,0,0,0,0,0,0,0,0,0,2465,1
1,0,0,0,0,0,0,0,0,0,5472,1
1,0,0,0,0,0,0,0,0,0,7325,1
1,0,0,0,0,0,0,0,0,0,3785,1
1,0,0,0,0,0,0,0,0,0,2233,1
1,0,0,0,0,0,0,0,0,0,7573,1
1,0,0,0,0,0,0,0,0,0,5678,1
1,0,0,0,0,0,0,0,0,0,7913,1
1,0,0,0,0,0,0,0,0,0,9287,1
1,0,0,0,0,0,0,0,0,0,8731,1
1,0,0,0,0,0,0,0,0,0,6009,1
1,0,0,0,0,0,0,0,0,0,941,1
1,0,0,0,0,0,0,0,0,0,7746,1
1,0,0,0,0,0,0,0,0,0,2234,1
1,0,0,0,0,0,0,0,0,0,7322,1
1,0,0,0,0,0,0,0,0,0,3782,1
1,0,0,0,0,0,0,0,0,0,519,1
1,0,0,0,0,0,0,0,0,0,4795,1
1,0,0,0,0,0,0,0,0,0,1021,1
1,0,0,0,0,0,0,0,0,0,6204,1
1,0,0,0,0,0,0,0,0,0,8990,1
1,0,0,0,0,0,0,0,0,0,3544,1
1,0,0,0,0,0,0,0,0,0,6452,1
1,0,0,0,0,0,0,0,0,0,4305,1
1,0,0,0,0,0,0,0,0,0,7712,1
1,0,0,0,0,0,0,0,0,0,4197,1
1,0,0,0,0,0,0,0,0,0,915,1
1,0,0,0,0,0,0,0,0,0,2604,1
1,0,0,0,0,0,0,0,0,0,4735,1
1,0,0,0,0,0,0,0,0,0,3510,1
1,0,0,0,0,0,0,0,0,0,6062,1
1,0,0,0,0,0,0,0,0,0,3722,1
1,0,0,0,0,0,0,0,0,0,4507,1
1,0,0,0,0,0,0,0,0,0,6634,1
1,0,0,0,0,0,0,0,0,0,5283,1
1,0,0,0,0,0,0,0,0,0,8301,1
1,0,0,0,0,0,0,0,0,0,7349,1
1,0,0,0,0,0,0,0,0,0,89,1
1,0,0,0,0,0,0,0,0,0,8557,1
1,0,0,0,0,0,0,0,0,0,5248,1
1,0,0,0,0,0,0,0,0,0,4994,1
1,0,0,0,0,0,0,0,0,0,324,1
1,0,0,0,0,0,0,0,0,0,2099,1
1,0,0,0,0,0,0,0,0,0,3379,1
1,0,0,0,0,0,0,0,0,0,4538,1
1,0,0,0,0,0,0,0,0,0,1278,1
1,0,0,0,0,0,0,0,0,0,5284,1
1,0,0,0,0,0,0,0,0,0,1624,1
1,0,0,0,0,0,0,0,0,0,1072,1
1,0,0,0,0,0,0,0,0,0,4732,1
1,0,0,0,0,0,0,0,0,0,2603,1
1,0,0,0,0,0,0,0,0,0,5426,1
1,0,0,0,0,0,0,0,0,0,5270,1
1,0,0,0,0,0,0,0,0,0,2869,1
1,0,0,0,0,0,0,0,0,0,6866,1
1,0,0,0,0,0,0,0,0,0,4993,1
1,0,0,0,0,0,0,0,0,0,5841,1
1,0,0,0,0,0,0,0,0,0,2856,1
1,0,0,0,0,0,0,0,0,0,7518,1
1,0,0,0,0,0,0,0,0,0,8908,1
1,0,0,0,0,0,0,0,0,0,4536,1
1,0,0,0,0,0,0,0,0,0,1878,1
1,0,0,0,0,0,0,0,0,0,9229,1
1,0,0,0,0,0,0,0,0,0,3521,1
1,0,0,0,0,0,0,0,0,0,4152,1
1,0,0,0,0,0,0,0,0,0,8559,1
1,0,0,0,0,0,0,0,0,0,7511,1
1,0,0,0,0,0,0,0,0,0,4394,1
1,0,0,0,0,0,0,0,0,0,7175,1
1,0,0,0,0,0,0,0,0,0,4951,1
1,0,0,0,0,0,0,0,0,0,6408,1
1,0,0,0,0,0,0,0,0,0,9024,1
1,0,0,0,0,0,0,0,0,0,8102,1
1,0,0,0,0,0,0,0,0,0,7378,1
1,0,0,0,0,0,0,0,0,0,8754,1
1,0,0,0,0,0,0,0,0,0,5877,1
1,0,0,0,0,0,0,0,0,0,5279,1
1,0,0,0,0,0,0,0,0,0,2400,1
1,0,0,0,0,0,0,0,0,0,7172,1
1,0,0,0,0,0,0,0,0,0,749,1
1,0,0,0,0,0,0,0,0,0,5073,1
1,0,0,0,0,0,0,0,0,0,3384,1
1,0,0,0,0,0,0,0,0,0,4393,1
1,0,0,0,0,0,0,0,0,0,1427,1
1,0,0,0,0,0,0,0,0,0,6602,1
1,0,0,0,0,0,0,0,0,0,2090,1
1,0,0,0,0,0,0,0,0,0,1615,1
1,0,0,0,0,0,0,0,0,0,74,1
1,0,0,0,0,0,0,0,0,0,6054,1
1,0,0,0,0,0,0,0,0,0,8561,1
1,0,0,0,0,0,0,0,0,0,120,1
1,0,0,0,0,0,0,0,0,0,5428,1
1,0,0,0,0,0,0,0,0,0,1088,1
1,0,0,0,0,0,0,0,0,0,544,1
1,0,0,0,0,0,0,0,0,0,9211,1
1,0,0,0,0,0,0,0,0,0,6259,1
1,0,0,0,0,0,0,0,0,0,3519,1
1,0,0,0,0,0,0,0,0,0,1418,1
1,0,0,0,0,0,0,0,0,0,3922,1
1,0,0,0,0,0,0,0,0,0,4935,1
1,0,0,0,0,0,0,0,0,0,9272,1
1,0,0,0,0,0,0,0,0,0,3545,1
1,0,0,0,0,0,0,0,0,0,3777,1
1,0,0,0,0,0,0,0,0,0,5474,1
1,0,0,0,0,0,0,0,0,0,3783,1
1,0,0,0,0,0,0,0,0,0,2651,1
1,0,0,0,0,0,0,0,0,0,2803,1
1,0,0,0,0,0,0,0,0,0,8161,1
1,0,0,0,0,0,0,0,0,0,712,1
1,0,0,0,0,0,0,0,0,0,6833,1
1,0,0,0,0,0,0,0,0,0,1018,1
1,0,0,0,0,0,0,0,0,0,382,1
1,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,7324,1
1,0,0,0,0,0,0,0,0,0,1685,1
1,0,0,0,0,0,0,0,0,0,2232,1
1,0,0,0,0,0,0,0,0,0,6692,1
1,0,0,0,0,0,0,0,0,0,7740,1
1,0,0,0,0,0,0,0,0,0,3126,1
1,0,0,0,0,0,0,0,0,0,1671,1
1,0,0,0,0,0,0,0,0,0,4767,1
1,0,0,0,0,0,0,0,0,0,2009,1
1,0,0,0,0,0,0,0,0,0,186,1
1,0,0,0,0,0,0,0,0,0,2499,1
1,0,0,0,0,0,0,0,0,0,9243,1
1,0,0,0,0,0,0,0,0,0,8391,1
1,0,0,0,0,0,0,0,0,0,971,1
1,0,0,0,0,0,0,0,0,0,5021,1
1,0,0,0,0,0,0,0,0,0,8954,1
1,0,0,0,0,0,0,0,0,0,1011,1
1,0,0,0,0,0,0,0,0,0,4751,1
1,0,0,0,0,0,0,0,0,0,1223,1
1,0,0,0,0,0,0,0,0,0,6462,1
1,0,0,0,0,0,0,0,0,0,181,1
1,0,0,0,0,0,0,0,0,0,5019,1
1,0,0,0,0,0,0,0,0,0,347,1
1,0,0,0,0,0,0,0,0,0,511,1
1,0,0,0,0,0,0,0,0,0,6233,1
1,0,0,0,0,0,0,0,0,0,7771,1
1,0,0,0,0,0,0,0,0,0,5214,1
1,0,0,0,0,0,0,0,0,0,7543,1
1,0,0,0,0,0,0,0,0,0,3143,1
1,0,0,0,0,0,0,0,0,0,6267,1
1,0,0,0,0,0,0,0,0,0,748,1
1,0,0,0,0,0,0,0,0,0,81,1
1,0,0,0,0,0,0,0,0,0,5624,1
1,0,0,0,0,0,0,0,0,0,2859,1
1,0,0,0,0,0,0,0,0,0,922,1
1,0,0,0,0,0,0,0,0,0,783,1
1,0,0,0,0,0,0,0,0,0,1841,1
1,0,0,0,0,0,0,0,0,0,3940,1
1,0,0,0,0,0,0,0,0,0,2866,1
1,0,0,0,0,0,0,0,0,0,8560,1
1,0,0,0,0,0,0,0,0,0,8104,1
1,0,0,0,0,0,0,0,0,0,3382,1
1,0,0,0,0,0,0,0,0,0,119,1
1,0,0,0,0,0,0,0,0,0,3520,1
1,0,0,0,0,0,0,0,0,0,1045,1
1,0,0,0,0,0,0,0,0,0,9228,1
1,0,0,0,0,0,0,0,0,0,3376,1
1,0,0,0,0,0,0,0,0,0,3978,1
1,0,0,0,0,0,0,0,0,0,3144,1
1,0,0,0,0,0,0,0,0,0,7379,1
1,0,0,0,0,0,0,0,0,0,5876,1
1,0,0,0,0,0,0,0,0,0,3947,1
1,0,0,0,0,0,0,0,0,0,6409,1
1,0,0,0,0,0,0,0,0,0,9025,1
1,0,0,0,0,0,0,0,0,0,5427,1
1,0,0,0,0,0,0,0,0,0,4191,1
1,0,0,0,0,0,0,0,0,0,2868,1
1,0,0,0,0,0,0,0,0,0,2292,1
1,0,0,0,0,0,0,0,0,0,5285,1
1,0,0,0,0,0,0,0,0,0,6400,1
1,0,0,0,0,0,0,0,0,0,6858,1
1,0,0,0,0,0,0,0,0,0,7384,1
1,0,0,0,0,0,0,0,0,0,3724,1
1,0,0,0,0,0,0,0,0,0,3985,1
1,0,0,0,0,0,0,0,0,0,5840,1
1,0,0,0,0,0,0,0,0,0,322,1
1,0,0,0,0,0,0,0,0,0,746,1
1,0,0,0,0,0,0,0,0,0,6269,1
1,0,0,0,0,0,0,0,0,0,3529,1
1,0,0,0,0,0,0,0,0,0,4966,1
1,0,0,0,0,0,0,0,0,0,6251,1
1,0,0,0,0,0,0,0,0,0,6635,1
1,0,0,0,0,0,0,0,0,0,8569,1
1,0,0,0,0,0,0,0,0,0,2261,1
1,0,0,0,0,0,0,0,0,0,5420,1
1,0,0,0,0,0,0,0,0,0,7145,1
1,0,0,0,0,0,0,0,0,0,2437,1
1,0,0,0,0,0,0,0,0,0,4961,1
1,0,0,0,0,0,0,0,0,0,587,1
1,0,0,0,0,0,0,0,0,0,1279,1
1,0,0,0,0,0,0,0,0,0,9226,1
1,0,0,0,0,0,0,0,0,0,7946,1
1,0,0,0,0,0,0,0,0,0,2408,1
1,0,0,0,0,0,0,0,0,0,88,1
1,0,0,0,0,0,0,0,0,0,4995,1
1,0,0,0,0,0,0,0,0,0,8556,1
1,0,0,0,0,0,0,0,0,0,5232,1
1,0,0,0,0,0,0,0,0,0,1692,1
1,0,0,0,0,0,0,0,0,0,7757,1
1,0,0,0,0,0,0,0,0,0,1666,1
1,0,0,0,0,0,0,0,0,0,7591,1
1,0,0,0,0,0,0,0,0,0,6443,1
1,0,0,0,0,0,0,0,0,0,4126,1
1,0,0,0,0,0,0,0,0,0,8720,1
1,0,0,0,0,0,0,0,0,0,361,1
1,0,0,0,0,0,0,0,0,0,9296,1
1,0,0,0,0,0,0,0,0,0,6824,1
1,0,0,0,0,0,0,0,0,0,38,1
1,0,0,0,0,0,0,0,0,0,9050,1
1,0,0,0,0,0,0,0,0,0,8182,1
1,0,0,0,0,0,0,0,0,0,6018,1
1,0,0,0,0,0,0,0,0,0,1833,1
1,0,0,0,0,0,0,0,0,0,4925,1
1,0,0,0,0,0,0,0,0,0,3932,1
1,0,0,0,0,0,0,0,0,0,6212,1
1,0,0,0,0,0,0,0,0,0,5497,1
1,0,0,0,0,0,0,0,0,0,1453,1
1,0,0,0,0,0,0,0,0,0,6444,1
1,0,0,0,0,0,0,0,0,0,2222,1
1,0,0,0,0,0,0,0,0,0,5235,1
1,0,0,0,0,0,0,0,0,0,2474,1
1,0,0,0,0,0,0,0,0,0,7106,1
1,0,0,0,0,0,0,0,0,0,6649,1
1,0,0,0,0,0,0,0,0,0,9265,1
1,0,0,0,0,0,0,0,0,0,9057,1
1,0,0,0,0,0,0,0,0,0,6823,1
1,0,0,0,0,0,0,0,0,0,4748,1
1,0,0,0,0,0,0,0,0,0,2679,1
1,0,0,0,0,0,0,0,0,0,8343,1
1,0,0,0,0,0,0,0,0,0,2813,1
1,0,0,0,0,0,0,0,0,0,968,1
1,0,0,0,0,0,0,0,0,0,5804,1
1,0,0,0,0,0,0,0,0,0,995,1
1,0,0,0,0,0,0,0,0,0,4573,1
1,0,0,0,0,0,0,0,0,0,3756,1
1,0,0,0,0,0,0,0,0,0,3590,1
1,0,0,0,0,0,0,0,0,0,2442,1
1,0,0,0,0,0,0,0,0,0,539,1
1,0,0,0,0,0,0,0,0,0,2214,1
1,0,0,0,0,0,0,0,0,0,7766,1
1,0,0,0,0,0,0,0,0,0,2026,1
1,0,0,0,0,0,0,0,0,0,961,1
1,0,0,0,0,0,0,0,0,0,7554,1
1,0,0,0,0,0,0,0,0,0,3769,1
1,0,0,0,0,0,0,0,0,0,9061,1
1,0,0,0,0,0,0,0,0,0,6815,1
1,0,0,0,0,0,0,0,0,0,4128,1
1,0,0,0,0,0,0,0,0,0,2019,1
1,0,0,0,0,0,0,0,0,0,8523,1
1,0,0,0,0,0,0,0,0,0,350,1
1,0,0,0,0,0,0,0,0,0,7759,1
1,0,0,0,0,0,0,0,0,0,734,1
1,0,0,0,0,0,0,0,0,0,5658,1
1,0,0,0,0,0,0,0,0,0,966,1
1,0,0,0,0,0,0,0,0,0,6481,1
1,0,0,0,0,0,0,0,0,0,368,1
1,0,0,0,0,0,0,0,0,0,7761,1
1,0,0,0,0,0,0,0,0,0,1006,1
1,0,0,0,0,0,0,0,0,0,31,1
1,0,0,0,0,0,0,0,0,0,9059,1
1,0,0,0,0,0,0,0,0,0,6011,1
1,0,0,0,0,0,0,0,0,0,4746,1
1,0,0,0,0,0,0,0,0,0,4322,1
1,0,0,0,0,0,0,0,0,0,1650,1
1,0,0,0,0,0,0,0,0,0,7934,1
1,0,0,0,0,0,0,0,0,0,501,1
1,0,0,0,0,0,0,0,0,0,7108,1
1,0,0,0,0,0,0,0,0,0,8524,1
1,0,0,0,0,0,0,0,0,0,9402,1
1,0,0,0,0,0,0,0,0,0,6812,1
1,0,0,0,0,0,0,0,0,0,1039,1
1,0,0,0,0,0,0,0,0,0,767,1
1,0,0,0,0,0,0,0,0,0,555,1
1,0,0,0,0,0,0,0,0,0,2247,1
1,0,0,0,0,0,0,0,0,0,8319,1
1,0,0,0,0,0,0,0,0,0,6879,1
1,0,0,0,0,0,0,0,0,0,3705,1
1,0,0,0,0,0,0,0,0,0,1604,1
1,0,0,0,0,0,0,0,0,0,2885,1
1,0,0,0,0,0,0,0,0,0,3957,1
1,0,0,0,0,0,0,0,0,0,2871,1
1,0,0,0,0,0,0,0,0,0,136,1
1,0,0,0,0,0,0,0,0,0,8577,1
1,0,0,0,0,0,0,0,0,0,5268,1
1,0,0,0,0,0,0,0,0,0,6089,1
1,0,0,0,0,0,0,0,0,0,6426,1
1,0,0,0,0,0,0,0,0,0,3154,1
1,0,0,0,0,0,0,0,0,0,1431,1
1,0,0,0,0,0,0,0,0,0,3530,1
1,0,0,0,0,0,0,0,0,0,96,1
1,0,0,0,0,0,0,0,0,0,935,1
1,0,0,0,0,0,0,0,0,0,109,1
1,0,0,0,0,0,0,0,0,0,2240,1
1,0,0,0,0,0,0,0,0,0,9003,1
1,0,0,0,0,0,0,0,0,0,564,1
1,0,0,0,0,0,0,0,0,0,7951,1
1,0,0,0,0,0,0,0,0,0,2249,1
1,0,0,0,0,0,0,0,0,0,3995,1
